seq_id;Rota Real;Rota Gerada;Profit Real;Profit Gerado;Budget Real;Budget Gerado;Recall;Recall Total;Precision; Precision Total;Tempo;Tempo Total
5012;"{27, 2, 4}";"{27, 3, 30, 29, 16, 24, 12, 4}";1149.5;3470.5;20442;9260;0.666667;0.742754;0.25;0.443685;0.26355;1.44589
146;"{3, 20, 30}";"{3, 29, 4, 10, 9, 2, 30}";1553.99;3821.49;23062;22791;0.666667;0.739583;0.285714;0.437103;0.109263;1.55516
4269;"{4, 3, 29}";"{4, 3, 7, 29}";2070.5;2157.55;13045;12790;1;0.75;0.75;0.449619;0.014519;1.56967
4262;"{4, 19, 7}";"{4, 3, 10, 1, 9, 2, 12, 8, 7}";1058.24;2619.5;15435;15144;0.666667;0.746795;0.222222;0.440873;0.023986;1.59366
3310;"{4, 30, 20, 8}";"{4, 3, 29, 16, 18, 30, 23, 19, 10, 20, 7, 8}";1781.58;4886.3;10352;9975;1;0.756173;0.333333;0.43689;0.099351;1.69301
1088;"{3, 30, 29}";"{3, 30, 19, 23, 4, 29}";2161;3643;4915;3341;1;0.764881;0.5;0.439144;0.043018;1.73603
4546;"{18, 16, 20}";"{18, 29, 30, 20}";592.168;1892.72;3271;3034;0.666667;0.761494;0.5;0.441242;0.008924;1.74495
6;"{10, 16, 30}";"{10, 19, 23, 3, 30}";1529.09;2600.67;6158;4075;0.666667;0.758333;0.4;0.439868;0.026802;1.77175
4970;"{27, 2, 16, 28}";"{27, 3, 30, 29, 28}";766.175;2271.35;7083;6738;0.5;0.75;0.4;0.438582;0.027306;1.79906
4469;"{4, 3, 20}";"{4, 3, 29, 16, 30, 20}";1487;3356;2961;2860;1;0.757812;0.5;0.440501;0.011605;1.81067
3806;"{16, 29, 30}";"{16, 29, 3, 4, 30}";1861.5;3160.65;12170;8907;1;0.765152;0.6;0.445334;0.126164;1.93683
5012;"{27, 2, 4}";"{27, 3, 30, 29, 16, 24, 12, 4}";1149.5;3470.5;20442;9260;0.666667;0.762255;0.25;0.439589;0.272161;2.20899
3821;"{3, 23, 19, 20}";"{3, 20}";1541.59;775.208;2829;2183;0.5;0.754762;1;0.455601;0.002791;2.21178
877;"{2, 27, 30}";"{2, 27, 4, 3, 29, 10, 15, 30}";1230.69;3974.88;12899;12059;1;0.761574;0.375;0.453362;0.08858;2.30036
4469;"{4, 3, 20}";"{4, 3, 29, 16, 30, 20}";1487;3356;2961;2860;1;0.768018;0.5;0.454622;0.011931;2.31229
1088;"{3, 30, 29}";"{3, 30, 19, 23, 4, 29}";2161;3643;4915;3341;1;0.774123;0.5;0.455817;0.040502;2.35279
3806;"{16, 29, 30}";"{16, 29, 3, 4, 30}";1861.5;3160.65;12170;8907;1;0.779915;0.6;0.459514;0.126157;2.47895
4546;"{18, 16, 20}";"{18, 29, 30, 20}";592.168;1892.72;3271;3034;0.666667;0.777083;0.5;0.460526;0.009295;2.48825
877;"{2, 27, 30}";"{2, 27, 4, 3, 29, 10, 15, 30}";1230.69;3974.88;12899;12059;1;0.78252;0.375;0.45844;0.08962;2.57787
1716;"{29, 30, 2}";"{29, 30, 3, 4, 27, 2}";1956.69;3325.53;11412;10322;1;0.787698;0.5;0.459429;0.03069;2.60856
4269;"{4, 3, 29}";"{4, 3, 7, 29}";2070.5;2157.55;13045;12790;1;0.792636;0.75;0.466187;0.013798;2.62236
1663;"{3, 30, 20}";"{3, 30, 19, 23, 4, 29, 16, 18, 8, 7, 20}";1560.5;4427;5886;5819;1;0.797348;0.272727;0.46179;0.056573;2.67893
1088;"{3, 30, 29}";"{3, 30, 19, 23, 4, 29}";2161;3643;4915;3341;1;0.801852;0.5;0.462639;0.04401;2.72294
877;"{2, 27, 30}";"{2, 27, 4, 3, 29, 10, 15, 30}";1230.69;3974.88;12899;12059;1;0.806159;0.375;0.460734;0.088997;2.81194
4469;"{4, 3, 20}";"{4, 3, 29, 16, 30, 20}";1487;3356;2961;2860;1;0.810284;0.5;0.461569;0.011774;2.82371
4696;"{10, 20, 30, 29}";"{10, 4, 3, 30, 29}";2208.74;3317.66;5118;4396;0.75;0.809028;0.6;0.464453;0.017277;2.84099
4553;"{18, 16, 29}";"{18, 29}";1190.88;907.256;2688;2181;0.666667;0.806122;1;0.475383;0.002098;2.84308
146;"{3, 20, 30}";"{3, 29, 4, 10, 9, 2, 30}";1553.99;3821.49;23062;22791;0.666667;0.803333;0.285714;0.471589;0.109967;2.95305
4469;"{4, 3, 20}";"{4, 3, 29, 16, 30, 20}";1487;3356;2961;2860;1;0.80719;0.5;0.472147;0.011643;2.96469
4553;"{18, 16, 29}";"{18, 29}";1190.88;907.256;2688;2181;0.666667;0.804487;1;0.482298;0.002;2.96669
4322;"{18, 16, 29}";"{18, 16, 3, 4, 10, 29}";1184.24;2948.75;13897;7362;1;0.808176;0.5;0.482632;0.129857;3.09655
1935;"{29, 16, 22}";"{29, 30, 19, 23, 3, 4, 10, 17, 22}";1168.08;4448.17;6970;6783;0.666667;0.805556;0.222222;0.477809;0.052287;3.14884
4546;"{18, 16, 20}";"{18, 29, 30, 20}";592.168;1892.72;3271;3034;0.666667;0.80303;0.5;0.478213;0.008754;3.15759
5012;"{27, 2, 4}";"{27, 3, 30, 29, 16, 24, 12, 4}";1149.5;3470.5;20442;9260;0.666667;0.800595;0.25;0.474137;0.260965;3.41856
3806;"{16, 29, 30}";"{16, 29, 3, 4, 30}";1861.5;3160.65;12170;8907;1;0.804094;0.6;0.476346;0.120644;3.5392
3270;"{4, 3, 21, 1, 16}";"{4, 3, 23, 19, 10, 30, 29, 16}";1717.48;4390.01;15645;14092;0.6;0.800575;0.375;0.474598;0.070535;3.60974
1935;"{29, 16, 22}";"{29, 30, 19, 23, 3, 4, 10, 17, 22}";1168.08;4448.17;6970;6783;0.666667;0.798305;0.222222;0.470321;0.055403;3.66514
4970;"{27, 2, 16, 28}";"{27, 3, 30, 29, 28}";766.175;2271.35;7083;6738;0.5;0.793333;0.4;0.469149;0.029688;3.69483
1088;"{3, 30, 29}";"{3, 30, 19, 23, 4, 29}";2161;3643;4915;3341;1;0.796721;0.5;0.469654;0.041022;3.73585
1935;"{29, 16, 22}";"{29, 30, 19, 23, 3, 4, 10, 17, 22}";1168.08;4448.17;6970;6783;0.666667;0.794624;0.222222;0.465664;0.050298;3.78615
1663;"{3, 30, 20}";"{3, 30, 19, 23, 4, 29, 16, 18, 8, 7, 20}";1560.5;4427;5886;5819;1;0.797884;0.272727;0.462601;0.053001;3.83915
2999;"{30, 1, 13, 4}";"{30, 29, 3, 4}";1736.2;2878.41;19881;11415;0.5;0.793229;0.5;0.463185;0.053951;3.8931
146;"{3, 20, 30}";"{3, 29, 4, 10, 9, 2, 30}";1553.99;3821.49;23062;22791;0.666667;0.791282;0.285714;0.460455;0.108533;4.00163
3806;"{16, 29, 30}";"{16, 29, 3, 4, 30}";1861.5;3160.65;12170;8907;1;0.794444;0.6;0.462569;0.12677;4.1284
4553;"{18, 16, 29}";"{18, 29}";1190.88;907.256;2688;2181;0.666667;0.792537;1;0.470591;0.002035;4.13044
877;"{2, 27, 30}";"{2, 27, 4, 3, 29, 10, 15, 30}";1230.69;3974.88;12899;12059;1;0.795588;0.375;0.469185;0.089951;4.22039
1935;"{29, 16, 22}";"{29, 30, 19, 23, 3, 4, 10, 17, 22}";1168.08;4448.17;6970;6783;0.666667;0.79372;0.222222;0.465606;0.051509;4.2719
3806;"{16, 29, 30}";"{16, 29, 3, 4, 30}";1861.5;3160.65;12170;8907;1;0.796667;0.6;0.467526;0.126011;4.39791
4696;"{10, 20, 30, 29}";"{10, 4, 3, 30, 29}";2208.74;3317.66;5118;4396;0.75;0.796009;0.6;0.469392;0.016929;4.41484
3821;"{3, 23, 19, 20}";"{3, 20}";1541.59;775.208;2829;2183;0.5;0.791898;1;0.476761;0.002688;4.41753
4696;"{10, 20, 30, 29}";"{10, 4, 3, 30, 29}";2208.74;3317.66;5118;4396;0.75;0.791324;0.6;0.478449;0.017209;4.43473
3310;"{4, 30, 20, 8}";"{4, 3, 29, 16, 18, 30, 23, 19, 10, 20, 7, 8}";1781.58;4886.3;10352;9975;1;0.794144;0.333333;0.476488;0.094559;4.52929
4546;"{18, 16, 20}";"{18, 29, 30, 20}";592.168;1892.72;3271;3034;0.666667;0.792444;0.5;0.476802;0.00875;4.53804
6;"{10, 16, 30}";"{10, 19, 23, 3, 30}";1529.09;2600.67;6158;4075;0.666667;0.790789;0.4;0.475791;0.02652;4.56456
4553;"{18, 16, 29}";"{18, 29}";1190.88;907.256;2688;2181;0.666667;0.789177;1;0.482599;0.001995;4.56656
6;"{10, 16, 30}";"{10, 19, 23, 3, 30}";1529.09;2600.67;6158;4075;0.666667;0.787607;0.4;0.48154;0.026389;4.59295
2999;"{30, 1, 13, 4}";"{30, 29, 3, 4}";1736.2;2878.41;19881;11415;0.5;0.783966;0.5;0.481774;0.05599;4.64894
877;"{2, 27, 30}";"{2, 27, 4, 3, 29, 10, 15, 30}";1230.69;3974.88;12899;12059;1;0.786667;0.375;0.480439;0.092539;4.74148
1088;"{3, 30, 29}";"{3, 30, 19, 23, 4, 29}";2161;3643;4915;3341;1;0.7893;0.5;0.480681;0.042196;4.78367
5012;"{27, 2, 4}";"{27, 3, 30, 29, 16, 24, 12, 4}";1149.5;3470.5;20442;9260;0.666667;0.787805;0.25;0.477868;0.262459;5.04613
3310;"{4, 30, 20, 8}";"{4, 3, 29, 16, 18, 30, 23, 19, 10, 20, 7, 8}";1781.58;4886.3;10352;9975;1;0.790361;0.333333;0.476126;0.10178;5.14791
1935;"{29, 16, 22}";"{29, 30, 19, 23, 3, 4, 10, 17, 22}";1168.08;4448.17;6970;6783;0.666667;0.788889;0.222222;0.473103;0.051435;5.19935
1663;"{3, 30, 20}";"{3, 30, 19, 23, 4, 29, 16, 18, 8, 7, 20}";1560.5;4427;5886;5819;1;0.791373;0.272727;0.470746;0.05745;5.2568
1663;"{3, 30, 20}";"{3, 30, 19, 23, 4, 29, 16, 18, 8, 7, 20}";1560.5;4427;5886;5819;1;0.793798;0.272727;0.468444;0.059024;5.31582
2999;"{30, 1, 13, 4}";"{30, 29, 3, 4}";1736.2;2878.41;19881;11415;0.5;0.790421;0.5;0.468806;0.059698;5.37552
4696;"{10, 20, 30, 29}";"{10, 4, 3, 30, 29}";2208.74;3317.66;5118;4396;0.75;0.789962;0.6;0.470297;0.018148;5.39367
4970;"{27, 2, 16, 28}";"{27, 3, 30, 29, 28}";766.175;2271.35;7083;6738;0.5;0.786704;0.4;0.469507;0.028853;5.42252
146;"{3, 20, 30}";"{3, 29, 4, 10, 9, 2, 30}";1553.99;3821.49;23062;22791;0.666667;0.78537;0.285714;0.467465;0.114383;5.5369
4696;"{10, 20, 30, 29}";"{10, 4, 3, 30, 29}";2208.74;3317.66;5118;4396;0.75;0.784982;0.6;0.468922;0.017217;5.55412
3806;"{16, 29, 30}";"{16, 29, 3, 4, 30}";1861.5;3160.65;12170;8907;1;0.787319;0.6;0.470346;0.131475;5.68559
2828;"{18, 16, 29, 4, 25}";"{18, 3, 30, 4, 11, 25}";2016.62;2342.46;17629;17031;0.6;0.785305;0.5;0.470665;0.054775;5.74037
1935;"{29, 16, 22}";"{29, 30, 19, 23, 3, 4, 10, 17, 22}";1168.08;4448.17;6970;6783;0.666667;0.784043;0.222222;0.468022;0.051525;5.79189
3270;"{4, 3, 21, 1, 16}";"{4, 3, 23, 19, 10, 30, 29, 16}";1717.48;4390.01;15645;14092;0.6;0.782105;0.375;0.467043;0.075049;5.86694
3270;"{4, 3, 21, 1, 16}";"{4, 3, 23, 19, 10, 30, 29, 16}";1717.48;4390.01;15645;14092;0.6;0.780208;0.375;0.466084;0.071194;5.93814
4262;"{4, 19, 7}";"{4, 3, 10, 1, 9, 2, 12, 8, 7}";1058.24;2619.5;15435;15144;0.666667;0.779038;0.222222;0.46357;0.023288;5.96143
146;"{3, 20, 30}";"{3, 29, 4, 10, 9, 2, 30}";1553.99;3821.49;23062;22791;0.666667;0.777891;0.285714;0.461755;0.115377;6.0768
877;"{2, 27, 30}";"{2, 27, 4, 3, 29, 10, 15, 30}";1230.69;3974.88;12899;12059;1;0.780135;0.375;0.460879;0.08649;6.16329
2215;"{30, 20, 8}";"{30, 29, 8}";1064.44;1669.44;5760;4347;0.666667;0.779;0.666667;0.462937;0.004112;6.1674
2828;"{18, 16, 29, 4, 25}";"{18, 3, 30, 4, 11, 25}";2016.62;2342.46;17629;17031;0.6;0.777228;0.5;0.463304;0.055438;6.22284
4469;"{4, 3, 20}";"{4, 3, 29, 16, 30, 20}";1487;3356;2961;2860;1;0.779412;0.5;0.463664;0.012462;6.2353
4545;"{4, 2, 29}";"{4, 3, 30, 7, 8, 29}";1888.87;3065.75;9173;8325;0.666667;0.778317;0.333333;0.462398;0.036533;6.27184
1716;"{29, 30, 2}";"{29, 30, 3, 4, 27, 2}";1956.69;3325.53;11412;10322;1;0.780449;0.5;0.46276;0.035399;6.30724
1088;"{3, 30, 29}";"{3, 30, 19, 23, 4, 29}";2161;3643;4915;3341;1;0.78254;0.5;0.463114;0.053571;6.36081
4696;"{10, 20, 30, 29}";"{10, 4, 3, 30, 29}";2208.74;3317.66;5118;4396;0.75;0.782233;0.6;0.464406;0.017745;6.37855
6;"{10, 16, 30}";"{10, 19, 23, 3, 30}";1529.09;2600.67;6158;4075;0.666667;0.781153;0.4;0.463804;0.027496;6.40605
2828;"{18, 16, 29, 4, 25}";"{18, 3, 30, 4, 11, 25}";2016.62;2342.46;17629;17031;0.6;0.779475;0.5;0.464139;0.053849;6.4599
877;"{2, 27, 30}";"{2, 27, 4, 3, 29, 10, 15, 30}";1230.69;3974.88;12899;12059;1;0.781498;0.375;0.463321;0.094536;6.55443
877;"{2, 27, 30}";"{2, 27, 4, 3, 29, 10, 15, 30}";1230.69;3974.88;12899;12059;1;0.783485;0.375;0.462518;0.093182;6.64762
3310;"{4, 30, 20, 8}";"{4, 3, 29, 16, 18, 30, 23, 19, 10, 20, 7, 8}";1781.58;4886.3;10352;9975;1;0.785435;0.333333;0.461355;0.114088;6.7617
3806;"{16, 29, 30}";"{16, 29, 3, 4, 30}";1861.5;3160.65;12170;8907;1;0.787351;0.6;0.462592;0.137729;6.89943
3270;"{4, 3, 21, 1, 16}";"{4, 3, 23, 19, 10, 30, 29, 16}";1717.48;4390.01;15645;14092;0.6;0.785693;0.375;0.461817;0.079932;6.97936
2828;"{18, 16, 29, 4, 25}";"{18, 3, 30, 4, 11, 25}";2016.62;2342.46;17629;17031;0.6;0.784064;0.5;0.462152;0.055922;7.03529
3806;"{16, 29, 30}";"{16, 29, 3, 4, 30}";1861.5;3160.65;12170;8907;1;0.785942;0.6;0.463351;0.127213;7.1625
877;"{2, 27, 30}";"{2, 27, 4, 3, 29, 10, 15, 30}";1230.69;3974.88;12899;12059;1;0.787787;0.375;0.462589;0.096529;7.25903
877;"{2, 27, 30}";"{2, 27, 4, 3, 29, 10, 15, 30}";1230.69;3974.88;12899;12059;1;0.789601;0.375;0.461841;0.093043;7.35207
4469;"{4, 3, 20}";"{4, 3, 29, 16, 30, 20}";1487;3356;2961;2860;1;0.791384;0.5;0.462164;0.012439;7.36451
4262;"{4, 19, 7}";"{4, 3, 10, 1, 9, 2, 12, 8, 7}";1058.24;2619.5;15435;15144;0.666667;0.790336;0.222222;0.460148;0.024807;7.38932
4262;"{4, 19, 7}";"{4, 3, 10, 1, 9, 2, 12, 8, 7}";1058.24;2619.5;15435;15144;0.666667;0.789306;0.222222;0.458165;0.024669;7.41399
4322;"{18, 16, 29}";"{18, 16, 3, 4, 10, 29}";1184.24;2948.75;13897;7362;1;0.791047;0.5;0.458511;0.130085;7.54407
4546;"{18, 16, 20}";"{18, 29, 30, 20}";592.168;1892.72;3271;3034;0.666667;0.790027;0.5;0.458851;0.008997;7.55307
1663;"{3, 30, 20}";"{3, 30, 19, 23, 4, 29, 16, 18, 8, 7, 20}";1560.5;4427;5886;5819;1;0.791734;0.272727;0.457338;0.056657;7.60973
1088;"{3, 30, 29}";"{3, 30, 19, 23, 4, 29}";2161;3643;4915;3341;1;0.793414;0.5;0.457682;0.0436;7.65332
4322;"{18, 16, 29}";"{18, 16, 3, 4, 10, 29}";1184.24;2948.75;13897;7362;1;0.795067;0.5;0.45802;0.130048;7.78337
4545;"{4, 2, 29}";"{4, 3, 30, 7, 8, 29}";1888.87;3065.75;9173;8325;0.666667;0.794048;0.333333;0.457031;0.033666;7.81704
3821;"{3, 23, 19, 20}";"{3, 20}";1541.59;775.208;2829;2183;0.5;0.791732;1;0.461306;0.002847;7.81989
4262;"{4, 19, 7}";"{4, 3, 10, 1, 9, 2, 12, 8, 7}";1058.24;2619.5;15435;15144;0.666667;0.790755;0.222222;0.459438;0.023082;7.84297
2828;"{18, 16, 29, 4, 25}";"{18, 3, 30, 4, 11, 25}";2016.62;2342.46;17629;17031;0.6;0.789276;0.5;0.459753;0.057489;7.90046
6;"{10, 16, 30}";"{10, 19, 23, 3, 30}";1529.09;2600.67;6158;4075;0.666667;0.788333;0.4;0.459293;0.028088;7.92854
1088;"{3, 30, 29}";"{3, 30, 19, 23, 4, 29}";2161;3643;4915;3341;1;0.789949;0.5;0.459604;0.043853;7.9724
4262;"{4, 19, 7}";"{4, 3, 10, 1, 9, 2, 12, 8, 7}";1058.24;2619.5;15435;15144;0.666667;0.789015;0.222222;0.457805;0.024249;7.99665
1088;"{3, 30, 29}";"{3, 30, 19, 23, 4, 29}";2161;3643;4915;3341;1;0.790602;0.5;0.458123;0.045192;8.04184
1663;"{3, 30, 20}";"{3, 30, 19, 23, 4, 29, 16, 18, 8, 7, 20}";1560.5;4427;5886;5819;1;0.792164;0.272727;0.456739;0.059325;8.10116
1935;"{29, 16, 22}";"{29, 30, 19, 23, 3, 4, 10, 17, 22}";1168.08;4448.17;6970;6783;0.666667;0.791235;0.222222;0.455002;0.054793;8.15596
3821;"{3, 23, 19, 20}";"{3, 20}";1541.59;775.208;2829;2183;0.5;0.789093;1;0.459009;0.003061;8.15902
1716;"{29, 30, 2}";"{29, 30, 3, 4, 27, 2}";1956.69;3325.53;11412;10322;1;0.790633;0.5;0.459308;0.034103;8.19312
2215;"{30, 20, 8}";"{30, 29, 8}";1064.44;1669.44;5760;4347;0.666667;0.789734;0.666667;0.460811;0.004452;8.19757
2828;"{18, 16, 29, 4, 25}";"{18, 3, 30, 4, 11, 25}";2016.62;2342.46;17629;17031;0.6;0.788369;0.5;0.461093;0.059573;8.25715
2828;"{18, 16, 29, 4, 25}";"{18, 3, 30, 4, 11, 25}";2016.62;2342.46;17629;17031;0.6;0.787024;0.5;0.461371;0.056254;8.3134
1088;"{3, 30, 29}";"{3, 30, 19, 23, 4, 29}";2161;3643;4915;3341;1;0.788534;0.5;0.461645;0.043187;8.35659
2215;"{30, 20, 8}";"{30, 29, 8}";1064.44;1669.44;5760;4347;0.666667;0.787676;0.666667;0.463089;0.004416;8.361
3310;"{4, 30, 20, 8}";"{4, 3, 29, 16, 18, 30, 23, 19, 10, 20, 7, 8}";1781.58;4886.3;10352;9975;1;0.789161;0.333333;0.462181;0.105494;8.4665
4696;"{10, 20, 30, 29}";"{10, 4, 3, 30, 29}";2208.74;3317.66;5118;4396;0.75;0.788889;0.6;0.463138;0.018249;8.48475
146;"{3, 20, 30}";"{3, 29, 4, 10, 9, 2, 30}";1553.99;3821.49;23062;22791;0.666667;0.788046;0.285714;0.461915;0.118225;8.60297
4696;"{10, 20, 30, 29}";"{10, 4, 3, 30, 29}";2208.74;3317.66;5118;4396;0.75;0.787785;0.6;0.462861;0.018166;8.62114
3806;"{16, 29, 30}";"{16, 29, 3, 4, 30}";1861.5;3160.65;12170;8907;1;0.789229;0.6;0.463793;0.130885;8.75202
4322;"{18, 16, 29}";"{18, 16, 3, 4, 10, 29}";1184.24;2948.75;13897;7362;1;0.790653;0.5;0.464038;0.130047;8.88207
4696;"{10, 20, 30, 29}";"{10, 4, 3, 30, 29}";2208.74;3317.66;5118;4396;0.75;0.79038;0.6;0.464951;0.018288;8.90036
2999;"{30, 1, 13, 4}";"{30, 29, 3, 4}";1736.2;2878.41;19881;11415;0.5;0.788444;0.5;0.465184;0.059645;8.96
4696;"{10, 20, 30, 29}";"{10, 4, 3, 30, 29}";2208.74;3317.66;5118;4396;0.75;0.78819;0.6;0.466077;0.017945;8.97795
4696;"{10, 20, 30, 29}";"{10, 4, 3, 30, 29}";2208.74;3317.66;5118;4396;0.75;0.787939;0.6;0.466958;0.018052;8.996
4970;"{27, 2, 16, 28}";"{27, 3, 30, 29, 28}";766.175;2271.35;7083;6738;0.5;0.786057;0.4;0.46652;0.028774;9.02477
1935;"{29, 16, 22}";"{29, 30, 19, 23, 3, 4, 10, 17, 22}";1168.08;4448.17;6970;6783;0.666667;0.785281;0.222222;0.464934;0.054442;9.07921
2828;"{18, 16, 29, 4, 25}";"{18, 3, 30, 4, 11, 25}";2016.62;2342.46;17629;17031;0.6;0.784086;0.5;0.46516;0.058138;9.13735
6;"{10, 16, 30}";"{10, 19, 23, 3, 30}";1529.09;2600.67;6158;4075;0.666667;0.783333;0.4;0.464743;0.028484;9.16584
5012;"{27, 2, 4}";"{27, 3, 30, 29, 16, 24, 12, 4}";1149.5;3470.5;20442;9260;0.666667;0.78259;0.25;0.463375;0.278837;9.44467
3310;"{4, 30, 20, 8}";"{4, 3, 29, 16, 18, 30, 23, 19, 10, 20, 7, 8}";1781.58;4886.3;10352;9975;1;0.783966;0.333333;0.462552;0.102207;9.54688
1935;"{29, 16, 22}";"{29, 30, 19, 23, 3, 4, 10, 17, 22}";1168.08;4448.17;6970;6783;0.666667;0.783229;0.222222;0.46104;0.057779;9.60466
4970;"{27, 2, 16, 28}";"{27, 3, 30, 29, 28}";766.175;2271.35;7083;6738;0.5;0.781458;0.4;0.460659;0.028921;9.63358
4553;"{18, 16, 29}";"{18, 29}";1190.88;907.256;2688;2181;0.666667;0.780745;1;0.464009;0.002084;9.63566
2999;"{30, 1, 13, 4}";"{30, 29, 3, 4}";1736.2;2878.41;19881;11415;0.5;0.779012;0.5;0.464231;0.057248;9.69291
5012;"{27, 2, 4}";"{27, 3, 30, 29, 16, 24, 12, 4}";1149.5;3470.5;20442;9260;0.666667;0.778323;0.25;0.462917;0.280734;9.97365
1935;"{29, 16, 22}";"{29, 30, 19, 23, 3, 4, 10, 17, 22}";1168.08;4448.17;6970;6783;0.666667;0.777642;0.222222;0.461449;0.062223;10.0359
3821;"{3, 23, 19, 20}";"{3, 20}";1541.59;775.208;2829;2183;0.5;0.77596;1;0.464713;0.002824;10.0387
4469;"{4, 3, 20}";"{4, 3, 29, 16, 30, 20}";1487;3356;2961;2860;1;0.777309;0.5;0.464926;0.012244;10.0509
4269;"{4, 3, 29}";"{4, 3, 7, 29}";2070.5;2157.55;13045;12790;1;0.778643;0.75;0.466633;0.014299;10.0652
3821;"{3, 23, 19, 20}";"{3, 20}";1541.59;775.208;2829;2183;0.5;0.776984;1;0.469807;0.002872;10.0681
4322;"{18, 16, 29}";"{18, 16, 3, 4, 10, 29}";1184.24;2948.75;13897;7362;1;0.778304;0.5;0.469986;0.129845;10.198
4469;"{4, 3, 20}";"{4, 3, 29, 16, 30, 20}";1487;3356;2961;2860;1;0.779608;0.5;0.470163;0.012296;10.2103
2828;"{18, 16, 29, 4, 25}";"{18, 3, 30, 4, 11, 25}";2016.62;2342.46;17629;17031;0.6;0.778558;0.5;0.470337;0.057883;10.2681
2828;"{18, 16, 29, 4, 25}";"{18, 3, 30, 4, 11, 25}";2016.62;2342.46;17629;17031;0.6;0.777519;0.5;0.470509;0.056103;10.3242
4262;"{4, 19, 7}";"{4, 3, 10, 1, 9, 2, 12, 8, 7}";1058.24;2619.5;15435;15144;0.666667;0.776879;0.222222;0.469074;0.023752;10.348
3310;"{4, 30, 20, 8}";"{4, 3, 29, 16, 18, 30, 23, 19, 10, 20, 7, 8}";1781.58;4886.3;10352;9975;1;0.778161;0.333333;0.468294;0.100728;10.4487
2828;"{18, 16, 29, 4, 25}";"{18, 3, 30, 4, 11, 25}";2016.62;2342.46;17629;17031;0.6;0.777143;0.5;0.468475;0.056991;10.5057
1088;"{3, 30, 29}";"{3, 30, 19, 23, 4, 29}";2161;3643;4915;3341;1;0.778409;0.5;0.468654;0.042602;10.5483
